@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' 9th',' Never-married',' Priv-house-serv',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' Mexico',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' Mexico',' <=50K'
37_48,' Local-gov',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' Canada',' <=50K'
48_90,' Local-gov',' 12th',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' Assoc-voc',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',51_99,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Self-emp-inc',' Some-college',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Self-emp-inc',' Some-college',' Widowed',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Assoc-voc',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Separated',' Other-service',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' 1st-4th',' Separated',' Other-service',' Not-in-family',' White',' Female',40_41,' Mexico',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' Some-college',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Local-gov',' Some-college',' Divorced',' Protective-serv',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' ?',' >50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',40_41,' United-States',' >50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',1_40,' United-States',' >50K'
17_28,' Private',' Some-college',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Doctorate',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',51_99,' United-States',' >50K'
48_90,' Self-emp-not-inc',' HS-grad',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Local-gov',' Masters',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Other-service',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Never-married',' Prof-specialty',' Unmarried',' White',' Female',51_99,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-spouse-absent',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Local-gov',' Assoc-acdm',' Never-married',' Prof-specialty',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' 9th',' Never-married',' Priv-house-serv',' Unmarried',' White',' Female',40_41,' Columbia',' <=50K'
37_48,' Local-gov',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Masters',' Married-spouse-absent',' Exec-managerial',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' 10th',' Divorced',' Machine-op-inspct',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' ?',' Some-college',' Married-civ-spouse',' ?',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Protective-serv',' Own-child',' White',' Male',51_99,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Never-married',' Exec-managerial',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Local-gov',' Assoc-acdm',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Local-gov',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' Amer-Indian-Eskimo',' Male',40_41,' United-States',' <=50K'
28_37,' Federal-gov',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',41_51,' Cuba',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Local-gov',' Assoc-voc',' Never-married',' Protective-serv',' Unmarried',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Masters',' Never-married',' Sales',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Self-emp-inc',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Self-emp-inc',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',41_51,' United-States',' >50K'
17_28,' ?',' HS-grad',' Never-married',' ?',' Own-child',' Black',' Male',1_40,' England',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Craft-repair',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' 10th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' HS-grad',' Never-married',' ?',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Widowed',' ?',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',1_40,' United-States',' >50K'
37_48,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Handlers-cleaners',' Other-relative',' White',' Male',1_40,' El-Salvador',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40_41,' United-States',' >50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' State-gov',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Local-gov',' Assoc-acdm',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' Some-college',' Separated',' Prof-specialty',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Unmarried',' Amer-Indian-Eskimo',' Male',51_99,' Puerto-Rico',' <=50K'
37_48,' Federal-gov',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',1_40,' United-States',' >50K'
28_37,' Private',' Assoc-voc',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' ?',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Prof-specialty',' Own-child',' Asian-Pac-Islander',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' Other',' Female',1_40,' Mexico',' >50K'
48_90,' Self-emp-inc',' 10th',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Other-service',' Own-child',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Federal-gov',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Wife',' Asian-Pac-Islander',' Female',1_40,' Philippines',' >50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Tech-support',' Wife',' White',' Female',1_40,' United-States',' >50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Other-relative',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Federal-gov',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' State-gov',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' ?',' Masters',' Never-married',' ?',' Unmarried',' Asian-Pac-Islander',' Male',1_40,' Taiwan',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' 11th',' Married-civ-spouse',' Handlers-cleaners',' Husband',' Asian-Pac-Islander',' Male',40_41,' Vietnam',' <=50K'
37_48,' Private',' Some-college',' Widowed',' Other-service',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Craft-repair',' Own-child',' White',' Male',40_41,' Puerto-Rico',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Widowed',' Other-service',' Unmarried',' Amer-Indian-Eskimo',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' State-gov',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
